"","Plot","Year","Treat","Trt.num","Spray_frequency","log_biomass","AUDPS_parasite","Anthracnose","Rhiz","Rust","grass_zscore","NMDS1","NMDS2"
"173","61","2018","CR->P",3,"Rhiz_epi",3.04952463488833,102.657838815254,83.8859932939336,17.8557419240256,34.7597197165791,NA,0.0500837109012521,-0.562343329649198
"174","61","2019","CR->P",3,"Rhiz_epi",3.13987908640124,57.5615862939255,50.1504110908407,1.91244239631336,6.32612386506237,NA,0.243000255660701,-1.22893700811943
"175","62","2017","C->R->P",2,"Never",2.82782859377315,129.551723219824,116.572489305926,27.471410904936,29.2889509361379,NA,-0.173656003006913,0.0406954516286497
"176","62","2018","C->R->P",2,"Never",2.86915277660003,133.656181361859,124.129993113302,8.85168435164401,47.8641143802434,NA,0.0997166614792661,-0.379729998833241
"177","62","2019","C->R->P",2,"Never",2.76267856372744,105.289584491369,98.3536870554711,10.4798534798535,4.61455893832943,NA,0.206199428779289,-1.2159288944483
"178","63","2017","C->R->P",2,"Never",2.93490225832231,135.182748138015,113.53830369357,37.0962418300654,45.7123680241327,NA,-0.16054348948878,0.0473642510946797
"179","63","2018","C->R->P",2,"Never",2.94304514980478,128.774398739023,114.440381878691,10.1640688905572,51.2493790362643,NA,-0.0836052824646547,-0.00428313534156665
"180","63","2019","C->R->P",2,"Never",2.72672720902657,106.807292575922,100.403911474265,5.28425884460367,10.7854903716973,NA,-0.14370456101448,0.016435328128732
"181","64","2017","CRP",4,"Pucc_epi",2.9397188823541,86.2287022352431,73.6298065080646,12.014638256979,13.1509962869381,NA,0.000617334410433498,-0.0270149722564905
"182","64","2018","CRP",4,"Pucc_epi",2.89228693028197,65.5060772275962,61.0169271371802,0.759493670886075,10.3413200723327,NA,0.189203651936442,-0.112770317490741
"183","64","2019","CRP",4,"Pucc_epi",2.99607365448528,16.3183508769411,15.8265475982526,0.975674246430459,0,NA,0.494478729230634,-0.208208696975053
"184","7","2017","C->R->P",2,"Never",2.82414028845486,144.275068311324,123.75424758339,27.5751652132753,44.8611924698515,NA,-0.184868607285226,0.0767144602495214
"185","7","2018","C->R->P",2,"Never",2.84628576088605,142.133350813532,137.929810445642,4.83866748880379,52.4884835424203,NA,0.0719513449379687,0.110891201894706
"186","7","2019","C->R->P",2,"Never",3.03261876085072,104.691402229855,98.8539042102485,6.93166247583957,1.38732566674822,NA,0.0107096613494707,0.138752989885531
"187","8","2017","CRP",4,"Pucc_epi",2.85539799665407,102.441344574473,94.1617188539751,13.9168238860931,6.88180391440737,NA,-0.161304952583924,0.0888213228256185
"188","8","2018","CRP",4,"Pucc_epi",2.95281786087362,119.197279338867,118.058038832538,0,10.3834586466166,NA,0.00660145261644264,0.0695772234984908
"189","8","2019","CRP",4,"Pucc_epi",3.18497519069826,36.4260865453702,34.9429030621867,0,0.476190476190477,NA,-0.0426492464180924,0.141839400320985
"190","9","2017","CRP",4,"Pucc_epi",2.96588079597186,104.202104823027,91.8182261704212,17.4647388038469,7.34558739861602,NA,0.24926297283677,0.0434069835655878
"191","9","2018","CRP",4,"Pucc_epi",3.13120020579433,95.6390601574989,90.7393583412886,6.05101160698883,2.41935483870968,NA,4.0465610722165,-0.00644149848221805
"192","9","2019","CRP",4,"Pucc_epi",3.21165440055318,33.2741205154998,27.904214559387,7.57993730407524,0,NA,4.15552311741798,0.0508255991670672
